"filename", "language", "PHP", "JavaScript", "YAML", "Properties", "XML", "JSON", "Markdown", "CSS", "Less", "SCSS", "HTML", "CoffeeScript", "Shell Script", "comment", "blank", "total"
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\charts\sparkline.js", "JavaScript", 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 24, 189
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\forms\advanced-form-elements.js", "JavaScript", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 21, 117
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\forms\dropify.js", "JavaScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\forms\editors.js", "JavaScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\forms\form-wizard.js", "JavaScript", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 92
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\maps\google.js", "JavaScript", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 98
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\maps\jvectormap.js", "JavaScript", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 136
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\maps\jvectormap.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\medias\image-gallery.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\particlesjs.js", "JavaScript", 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\range-sliders.js", "JavaScript", 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 93
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\tables\editable-table.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\tables\invoice.js", "JavaScript", 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 136
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\tables\jquery-datatable.js", "JavaScript", 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 159
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\tables\table-filter.js", "JavaScript", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\ui\animations.js", "JavaScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 16
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\ui\category_dialogs.js", "JavaScript", 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 140
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\ui\dialogs.js", "JavaScript", 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 140
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\ui\modals.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\ui\notifications.js", "JavaScript", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 47
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\ui\range-sliders.js", "JavaScript", 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 93
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\ui\sortable-nestable.js", "JavaScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\ui\tooltips-popovers.js", "JavaScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 9
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\pages\widgets.js", "JavaScript", 0, 416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 435
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\js\widgets\infobox\infobox-1.js", "JavaScript", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 38
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\base\_general.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 1, 4, 60
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\base\_variables.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 5, 15, 189
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\font\_fonts.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\font\_simple-line-icons.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 3, 185
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\font\_weather-icons.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 211, 0, 0, 0, 0, 2, 213
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\main.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 2, 7, 62
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\metisMenu\metisMenu.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 0, 0, 0, 1, 19, 235
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\mixins\_clearfix.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\mixins\_css3.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 1, 10, 79
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\mixins\_elements-color-custom.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 1, 5, 35
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\mixins\_responsive.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 1, 3, 19
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\mixins\_waitMe.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 0, 0, 0, 20, 29, 233
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\pages\_blog.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 4, 77
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\pages\_calendar.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 289, 0, 0, 0, 1, 16, 306
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\pages\_chatapp.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 0, 0, 0, 0, 21, 205
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\pages\_inbox.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 0, 0, 0, 2, 29, 281
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\pages\_invoice.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 5, 41
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\pages\_news.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 1, 38
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\pages\_page-profile.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 2, 10
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\pages\_pricing.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 7, 54
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\pages\_rtl.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 362, 0, 0, 0, 0, 7, 369
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\pages\_social.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 1, 110
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\pages\_timeline.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 0, 0, 0, 3, 4, 211
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\pages\_widgets.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 840, 0, 0, 0, 1, 48, 889
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_accordion.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 4, 12, 95
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_authentication.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 283, 0, 0, 0, 2, 24, 309
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_badges.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 1, 3, 49
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_buttons.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 3, 12
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_card.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 0, 0, 0, 0, 14, 182
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_charts.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 0, 0, 0, 7, 19, 197
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_ekeditor.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 2, 49
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_elements-bootstrap.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 379, 0, 0, 0, 3, 45, 427
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_elements.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 2, 26, 153
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_flipcards.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 9, 13, 148
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_forms.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 363, 0, 0, 0, 7, 60, 430
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_formwizard.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 198, 0, 0, 0, 0, 33, 231
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_helpers.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 3, 16, 198
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_layout.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 1, 10, 180
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_leftbar.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 1, 26, 161
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_mediaobject.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 4, 35
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_megamenu.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 0, 0, 0, 0, 16, 225
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_navigation.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 298, 0, 0, 0, 0, 39, 337
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_rightbar.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 7, 47
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_social-brands.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 3, 3, 19
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_summernote.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_tables.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 4, 110
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_tabs.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 1, 15, 114
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\partials\_typography.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 1, 12, 64
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\skins\_blush.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 9, 161
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\skins\_cyan.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 9, 161
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\skins\_green.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 9, 161
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\skins\_indigo.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 9, 161
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\skins\_light.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 421, 0, 0, 0, 2, 13, 436
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\skins\_orange.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 9, 161
"c:\xampp\htdocs\seniorProject\klaegenAdmin\assets\scss\skins\_red.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 9, 161
"c:\xampp\htdocs\seniorProject\klaegenAdmin\htmlPagesIncludes\megaMenu.php", "PHP", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170
"c:\xampp\htdocs\seniorProject\klaegenAdmin\htmlPagesIncludes\messageIcon.php", "PHP", 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 222
"c:\xampp\htdocs\seniorProject\klaegenAdmin\htmlPagesIncludes\searchbar.php", "PHP", 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120
"c:\xampp\htdocs\seniorProject\klaegenAdmin\htmlPagesIncludes\sidebarPanel.php", "PHP", 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 155
"c:\xampp\htdocs\seniorProject\klaegenAdmin\htmlPagesIncludes\themeSetting.php", "PHP", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89
"c:\xampp\htdocs\seniorProject\klaegenAdmin\htmlPagesIncludes\topnavbar.php", "PHP", 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 139
"c:\xampp\htdocs\seniorProject\klaegenAdmin\includes\connect.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 17
"c:\xampp\htdocs\seniorProject\klaegenAdmin\includes\idAvailPassForg.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"c:\xampp\htdocs\seniorProject\klaegenAdmin\includes\idAvailability.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"c:\xampp\htdocs\seniorProject\klaegenAdmin\includes\sessionTracker.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\xampp\htdocs\seniorProject\klaegenAdmin\includes\userForgotPasswordFunc.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 36
"c:\xampp\htdocs\seniorProject\klaegenAdmin\includes\userLoginFunc.php", "PHP", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 24, 69
"c:\xampp\htdocs\seniorProject\klaegenAdmin\includes\userRegisterFunc.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 20
"c:\xampp\htdocs\seniorProject\klaegenAdmin\klaegenTileimg.svg", "XML", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\.editorconfig", "Properties", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\.gitattributes", "Properties", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\.styleci.yml", "YAML", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 20, 80
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\app\Console\Kernel.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 42
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\app\Exceptions\Handler.php", "PHP", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 7, 56
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\app\Http\Controllers\Controller.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\app\Http\Kernel.php", "PHP", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 7, 67
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\app\Http\Middleware\Authenticate.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 22
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\app\Http\Middleware\CheckForMaintenanceMode.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 18
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\app\Http\Middleware\EncryptCookies.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 18
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\app\Http\Middleware\RedirectIfAuthenticated.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 28
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\app\Http\Middleware\TrimStrings.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 19
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\app\Http\Middleware\TrustProxies.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 24
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\app\Http\Middleware\VerifyCsrfToken.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 18
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\app\Providers\AppServiceProvider.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 29
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\app\Providers\AuthServiceProvider.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 31
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\app\Providers\BroadcastServiceProvider.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 22
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\app\Providers\EventServiceProvider.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 35
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\app\Providers\RouteServiceProvider.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 12, 81
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\app\User.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 40
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\bootstrap\app.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 9, 56
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\composer.json", "JSON", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 1, 64
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\composer.lock", "JSON", 0, 0, 0, 0, 0, 5776, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5777
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\config\app.php", "PHP", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 33, 233
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\config\auth.php", "PHP", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 15, 118
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\config\broadcasting.php", "PHP", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 12, 60
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\config\cache.php", "PHP", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 18, 105
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\config\cors.php", "PHP", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 35
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\config\database.php", "PHP", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 22, 148
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\config\filesystems.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 15, 85
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\config\hashing.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 9, 53
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\config\logging.php", "PHP", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 17, 105
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\config\mail.php", "PHP", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 18, 110
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\config\queue.php", "PHP", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 15, 90
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\config\services.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 34
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\config\session.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 33, 200
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\config\view.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 7, 37
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\database\factories\UserFactory.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 29
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\database\migrations\2014_10_12_000000_create_users_table.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 37
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\database\migrations\2019_08_19_000000_create_failed_jobs_table.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 36
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\database\seeds\DatabaseSeeder.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 17
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\package-lock.json", "JSON", 0, 0, 0, 0, 0, 10363, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10364
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\package.json", "JSON", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\phpunit.xml", "XML", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\public\index.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 12, 61
"c:\xampp\htdocs\seniorProject\klaegenAnonymousForum\resources\js\app.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
